"Gene.stable.ID"	"Transcript.stable.ID"	"Gene.name"	"Zebrafish.gene.stable.ID"	"Zebrafish.gene.name"
"203451"	"ENSG00000164161"	"ENST00000515080"	"HHIP"	"ENSDARG00000060397"	"hhip"
"203452"	"ENSG00000164161"	"ENST00000509630"	"HHIP"	"ENSDARG00000060397"	"hhip"
"203453"	"ENSG00000164161"	"ENST00000512791"	"HHIP"	"ENSDARG00000060397"	"hhip"
"203454"	"ENSG00000164161"	"ENST00000503090"	"HHIP"	"ENSDARG00000060397"	"hhip"
"203465"	"ENSG00000060656"	"ENST00000345512"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203466"	"ENSG00000060656"	"ENST00000373779"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203467"	"ENSG00000060656"	"ENST00000428026"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203468"	"ENSG00000060656"	"ENST00000460170"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203469"	"ENSG00000060656"	"ENST00000527027"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203470"	"ENSG00000060656"	"ENST00000415600"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203471"	"ENSG00000060656"	"ENST00000531385"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203472"	"ENSG00000060656"	"ENST00000526080"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203473"	"ENSG00000060656"	"ENST00000493601"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203474"	"ENSG00000060656"	"ENST00000465525"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203475"	"ENSG00000060656"	"ENST00000492954"	"PTPRU"	"ENSDARG00000101081"	"ptprub"
"203476"	"ENSG00000060656"	"ENST00000345512"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203477"	"ENSG00000060656"	"ENST00000373779"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203478"	"ENSG00000060656"	"ENST00000428026"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203479"	"ENSG00000060656"	"ENST00000460170"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203480"	"ENSG00000060656"	"ENST00000527027"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203481"	"ENSG00000060656"	"ENST00000415600"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203482"	"ENSG00000060656"	"ENST00000531385"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203483"	"ENSG00000060656"	"ENST00000526080"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203484"	"ENSG00000060656"	"ENST00000493601"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203485"	"ENSG00000060656"	"ENST00000465525"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203486"	"ENSG00000060656"	"ENST00000492954"	"PTPRU"	"ENSDARG00000092638"	"ptprua"
"203715"	"ENSG00000158715"	"ENST00000460934"	"SLC45A3"	"ENSDARG00000075975"	"slc45a3"
"203716"	"ENSG00000158715"	"ENST00000367145"	"SLC45A3"	"ENSDARG00000075975"	"slc45a3"
"204138"	"ENSG00000169174"	"ENST00000302118"	"PCSK9"	"ENSDARG00000074185"	"pcsk9"
"204139"	"ENSG00000169174"	"ENST00000490692"	"PCSK9"	"ENSDARG00000074185"	"pcsk9"
"204331"	"ENSG00000235220"	"ENST00000422711"	"HLA-F"	""	""
"204332"	"ENSG00000235220"	"ENST00000447400"	"HLA-F"	""	""
"204333"	"ENSG00000235220"	"ENST00000487648"	"HLA-F"	""	""
"204334"	"ENSG00000235220"	"ENST00000428296"	"HLA-F"	""	""
"204335"	"ENSG00000235220"	"ENST00000490333"	"HLA-F"	""	""
"204336"	"ENSG00000235220"	"ENST00000494850"	"HLA-F"	""	""
"204337"	"ENSG00000235220"	"ENST00000420067"	"HLA-F"	""	""
"204338"	"ENSG00000235220"	"ENST00000483651"	"HLA-F"	""	""
"204339"	"ENSG00000235220"	"ENST00000494940"	"HLA-F"	""	""
"204340"	"ENSG00000235220"	"ENST00000420923"	"HLA-F"	""	""
"204341"	"ENSG00000235220"	"ENST00000489795"	"HLA-F"	""	""
"204342"	"ENSG00000235220"	"ENST00000482336"	"HLA-F"	""	""
"204343"	"ENSG00000235220"	"ENST00000485297"	"HLA-F"	""	""
"204344"	"ENSG00000235220"	"ENST00000426470"	"HLA-F"	""	""
"204345"	"ENSG00000235220"	"ENST00000551832"	"HLA-F"	""	""
"204498"	"ENSG00000171517"	"ENST00000440886"	"LPAR3"	"ENSDARG00000101814"	"lpar3"
"204499"	"ENSG00000171517"	"ENST00000491034"	"LPAR3"	"ENSDARG00000101814"	"lpar3"
"204500"	"ENSG00000171517"	"ENST00000370611"	"LPAR3"	"ENSDARG00000101814"	"lpar3"
"204998"	"ENSG00000223833"	"ENST00000437517"	"NCR3"	""	""
"204999"	"ENSG00000223833"	"ENST00000436253"	"NCR3"	""	""
"205000"	"ENSG00000223833"	"ENST00000452296"	"NCR3"	""	""
"205001"	"ENSG00000223833"	"ENST00000419086"	"NCR3"	""	""
"205002"	"ENSG00000223833"	"ENST00000465928"	"NCR3"	""	""
"205003"	"ENSG00000223833"	"ENST00000489751"	"NCR3"	""	""
"205004"	"ENSG00000223833"	"ENST00000466586"	"NCR3"	""	""
"205130"	"ENSG00000159674"	"ENST00000290902"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205131"	"ENSG00000159674"	"ENST00000509697"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205132"	"ENSG00000159674"	"ENST00000507466"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205133"	"ENSG00000159674"	"ENST00000503765"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205134"	"ENSG00000159674"	"ENST00000504909"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205135"	"ENSG00000159674"	"ENST00000512888"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205136"	"ENSG00000159674"	"ENST00000512150"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205137"	"ENSG00000159674"	"ENST00000515004"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205138"	"ENSG00000159674"	"ENST00000502483"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205139"	"ENSG00000159674"	"ENST00000514490"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205140"	"ENSG00000159674"	"ENST00000509233"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205141"	"ENSG00000159674"	"ENST00000511679"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205142"	"ENSG00000159674"	"ENST00000511672"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205143"	"ENSG00000159674"	"ENST00000506266"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205144"	"ENSG00000159674"	"ENST00000504871"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205145"	"ENSG00000159674"	"ENST00000502657"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205146"	"ENSG00000159674"	"ENST00000400762"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205147"	"ENSG00000159674"	"ENST00000505653"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205148"	"ENSG00000159674"	"ENST00000515553"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205149"	"ENSG00000159674"	"ENST00000510542"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205150"	"ENSG00000159674"	"ENST00000617421"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205151"	"ENSG00000159674"	"ENST00000431380"	"SPON2"	"ENSDARG00000002732"	"spon2b"
"205176"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205177"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205178"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205179"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205180"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205181"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205182"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205183"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205184"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205185"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205186"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205187"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205188"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205189"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205190"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205191"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205192"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205193"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000093068"	"c3b.1"
"205194"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205195"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205196"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205197"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205198"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205199"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205200"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205201"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205202"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205203"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205204"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205205"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205206"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205207"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205208"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205209"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205210"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205211"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000052207"	"c3a.3"
"205212"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205213"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205214"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205215"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205216"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205217"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205218"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205219"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205220"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205221"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205222"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205223"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205224"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205225"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205226"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205227"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205228"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205229"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000053462"	"c3a.5"
"205230"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205231"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205232"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205233"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205234"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205235"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205236"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205237"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205238"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205239"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205240"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205241"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205242"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205243"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205244"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205245"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205246"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205247"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000093198"	"c3a.4"
"205248"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205249"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205250"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205251"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205252"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205253"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205254"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205255"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205256"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205257"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205258"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205259"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205260"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205261"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205262"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205263"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205264"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205265"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000012694"	"c3a.1"
"205266"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205267"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205268"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205269"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205270"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205271"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205272"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205273"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205274"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205275"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205276"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205277"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205278"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205279"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205280"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205281"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205282"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205283"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000087359"	"c3a.2"
"205284"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205285"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205286"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205287"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205288"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205289"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205290"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205291"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205292"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205293"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205294"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205295"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205296"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205297"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205298"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205299"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205300"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205301"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000043719"	"c3a.6"
"205302"	"ENSG00000125730"	"ENST00000245907"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205303"	"ENSG00000125730"	"ENST00000601475"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205304"	"ENSG00000125730"	"ENST00000599899"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205305"	"ENSG00000125730"	"ENST00000602229"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205306"	"ENSG00000125730"	"ENST00000599668"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205307"	"ENSG00000125730"	"ENST00000601008"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205308"	"ENSG00000125730"	"ENST00000596548"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205309"	"ENSG00000125730"	"ENST00000596179"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205310"	"ENSG00000125730"	"ENST00000596238"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205311"	"ENSG00000125730"	"ENST00000598805"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205312"	"ENSG00000125730"	"ENST00000594005"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205313"	"ENSG00000125730"	"ENST00000602053"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205314"	"ENSG00000125730"	"ENST00000600763"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205315"	"ENSG00000125730"	"ENST00000594270"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205316"	"ENSG00000125730"	"ENST00000597442"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205317"	"ENSG00000125730"	"ENST00000595577"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205318"	"ENSG00000125730"	"ENST00000594936"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205319"	"ENSG00000125730"	"ENST00000600744"	"C3"	"ENSDARG00000001818"	"c3b.2"
"205528"	"ENSG00000029559"	"ENST00000226284"	"IBSP"	""	""
"205575"	"ENSG00000118257"	"ENST00000464003"	"NRP2"	""	""
"205576"	"ENSG00000118257"	"ENST00000360409"	"NRP2"	""	""
"205577"	"ENSG00000118257"	"ENST00000450507"	"NRP2"	""	""
"205578"	"ENSG00000118257"	"ENST00000417189"	"NRP2"	""	""
"205579"	"ENSG00000118257"	"ENST00000478013"	"NRP2"	""	""
"205580"	"ENSG00000118257"	"ENST00000357118"	"NRP2"	""	""
"205581"	"ENSG00000118257"	"ENST00000357785"	"NRP2"	""	""
"205582"	"ENSG00000118257"	"ENST00000272849"	"NRP2"	""	""
"205583"	"ENSG00000118257"	"ENST00000412873"	"NRP2"	""	""
"205584"	"ENSG00000118257"	"ENST00000483917"	"NRP2"	""	""
"205585"	"ENSG00000118257"	"ENST00000477199"	"NRP2"	""	""
"205586"	"ENSG00000118257"	"ENST00000478054"	"NRP2"	""	""
"205587"	"ENSG00000118257"	"ENST00000460987"	"NRP2"	""	""
"205588"	"ENSG00000118257"	"ENST00000468256"	"NRP2"	""	""
"205589"	"ENSG00000118257"	"ENST00000485684"	"NRP2"	""	""
"205590"	"ENSG00000118257"	"ENST00000472299"	"NRP2"	""	""
"205591"	"ENSG00000118257"	"ENST00000467850"	"NRP2"	""	""
"205694"	"ENSG00000106018"	"ENST00000262178"	"VIPR2"	"ENSDARG00000012353"	"vipr2"
"205695"	"ENSG00000106018"	"ENST00000377633"	"VIPR2"	"ENSDARG00000012353"	"vipr2"
"205696"	"ENSG00000106018"	"ENST00000402066"	"VIPR2"	"ENSDARG00000012353"	"vipr2"
"205697"	"ENSG00000106018"	"ENST00000421760"	"VIPR2"	"ENSDARG00000012353"	"vipr2"
"205781"	"ENSG00000182578"	"ENST00000504875"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205782"	"ENSG00000182578"	"ENST00000286301"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205783"	"ENSG00000182578"	"ENST00000509861"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205784"	"ENSG00000182578"	"ENST00000515068"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205785"	"ENSG00000182578"	"ENST00000515239"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205786"	"ENSG00000182578"	"ENST00000513609"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205787"	"ENSG00000182578"	"ENST00000502660"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205788"	"ENSG00000182578"	"ENST00000511344"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205789"	"ENSG00000182578"	"ENST00000543093"	"CSF1R"	"ENSDARG00000102986"	"csf1ra"
"205790"	"ENSG00000182578"	"ENST00000504875"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205791"	"ENSG00000182578"	"ENST00000286301"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205792"	"ENSG00000182578"	"ENST00000509861"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205793"	"ENSG00000182578"	"ENST00000515068"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205794"	"ENSG00000182578"	"ENST00000515239"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205795"	"ENSG00000182578"	"ENST00000513609"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205796"	"ENSG00000182578"	"ENST00000502660"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205797"	"ENSG00000182578"	"ENST00000511344"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205798"	"ENSG00000182578"	"ENST00000543093"	"CSF1R"	"ENSDARG00000053624"	"csf1rb"
"205827"	"ENSG00000124145"	"ENST00000372733"	"SDC4"	"ENSDARG00000059906"	"sdc4"
"205853"	"ENSG00000137968"	"ENST00000370859"	"SLC44A5"	"ENSDARG00000017398"	"slc44a5a"
"205854"	"ENSG00000137968"	"ENST00000370855"	"SLC44A5"	"ENSDARG00000017398"	"slc44a5a"
"205855"	"ENSG00000137968"	"ENST00000469525"	"SLC44A5"	"ENSDARG00000017398"	"slc44a5a"
"205856"	"ENSG00000137968"	"ENST00000370859"	"SLC44A5"	"ENSDARG00000057419"	"slc44a5b"
"205857"	"ENSG00000137968"	"ENST00000370855"	"SLC44A5"	"ENSDARG00000057419"	"slc44a5b"
"205858"	"ENSG00000137968"	"ENST00000469525"	"SLC44A5"	"ENSDARG00000057419"	"slc44a5b"
"205953"	"ENSG00000152595"	"ENST00000395102"	"MEPE"	""	""
"205954"	"ENSG00000152595"	"ENST00000497649"	"MEPE"	""	""
"205955"	"ENSG00000152595"	"ENST00000515821"	"MEPE"	""	""
"205956"	"ENSG00000152595"	"ENST00000508016"	"MEPE"	""	""
"205957"	"ENSG00000152595"	"ENST00000511670"	"MEPE"	""	""
"205958"	"ENSG00000152595"	"ENST00000361056"	"MEPE"	""	""
"205959"	"ENSG00000152595"	"ENST00000560249"	"MEPE"	""	""
"205960"	"ENSG00000152595"	"ENST00000540395"	"MEPE"	""	""
"205961"	"ENSG00000152595"	"ENST00000424957"	"MEPE"	""	""
"205963"	"ENSG00000198049"	"ENST00000367126"	"AVPR1B"	""	""
